the proclaimers,0,0,0,1,0,0,im gonna be 500 miles,1993,1993,male,Scottish_male_singers
the pussycat dolls,0,0,0,0,1,0,dont cha,2005,2005,,
the rascals,2,0,0,0,0,0,"people got to be free, a beautiful morning",1968,1968,,
the red jumpsuit apparatus,0,0,0,0,1,0,face down,2007,2007,male,
the righteous brothers,4,1,0,0,0,0,"youve lost that lovin feelin, unchained melody, just once in my life, youre my soul and inspiration, rock and roll heaven",1965,1974,,
the rolling stones,7,3,3,0,0,0,"i cant get no satisfaction, the last time, paint it black, 19th nervous breakdown, ruby tuesday, jumpin jack flash, honky tonk women, brown sugar, angie, miss you, emotional rescue, waiting on a friend, undercover of the night",1965,1984,,
the romantics,0,0,1,0,0,0,talking in your sleep,1984,1984,male,
the royal guardsmen,1,0,0,0,0,0,snoopy vs the red baron,1967,1967,,
the sandpipers,1,1,0,0,0,0,"guantanamera, come saturday morning",1966,1970,,
the script,0,0,0,0,0,3,"breakeven, for the first time, hall of fame",2010,2013,,
the searchers,1,0,0,0,0,0,love potion no 9,1965,1965,,
the seekers,2,0,0,0,0,0,"ill never find another you, georgy girl",1965,1967,,
the shades of blue,1,0,0,0,0,0,oh how happy,1966,1966,,
the smashing pumpkins,0,0,0,1,0,0,1979,1996,1996,,
the sos band,0,0,1,0,0,0,take your time do it right,1980,1980,both,
the soul survivors,1,0,0,0,0,0,expressway to your heart,1967,1967,male,
the spencer davis group,1,0,0,0,0,0,gimme some lovin,1967,1967,,
the spinners,0,5,2,0,0,0,"its a shame, could it be im falling in love, one of a kind love affair, mighty love, the rubberband man, working my way back to youforgive me girl, cupidive loved you for a long time",1970,1980,,
the stampeders,0,1,0,0,0,0,sweet city woman,1971,1971,,
the standells,1,0,0,0,0,0,dirty water,1966,1966,,
the staple singers,0,2,0,0,0,0,"ill take you there, lets do it again",1972,1976,both,
the strangeloves,1,0,0,0,0,0,i want candy,1965,1965,,
the stylistics,0,4,0,0,0,0,"betcha by golly wow, break up to make up, you make me feel brand new, rockin roll baby",1972,1974,,
the supremes,9,1,0,0,0,0,"stop in the name of love, back in my arms again, you cant hurry love, you keep me hangin on, my world is empty without you, love is here and now youre gone, the happening, reflections, love child, up the ladder to the roof",1965,1970,,
the supremes  the temptations,1,0,0,0,0,0,im gonna make you love me,1969,1969,both,
the surfaris,1,0,0,0,0,0,wipe out,1966,1966,male,
the sylvers,0,3,0,0,0,0,"boogie fever, hot line, high school dance",1976,1977,both,
the system,0,0,1,0,0,0,dont disturb this groove,1987,1987,,
the tbones,1,0,0,0,0,0,no matter what shape your stomachs in,1966,1966,,
the temptations,7,5,0,0,0,0,"my girl, aint too proud to beg, beauty is only skin deep, youre my everything, i wish it would rain, i cant get next to you, runaway child running wild, ball of confusion thats what the world is today, psychedelic shack, just my imagination running away with me, masterpiece, papa was a rollin stone",1965,1973,,
the three degrees,0,1,0,0,0,0,when will i see you again,1975,1975,,
the time,0,0,1,1,0,0,"jungle love, jerk out",1985,1990,,
the tony rich project,0,0,0,1,0,0,nobody knows,1996,1996,,
the trammps,0,1,0,0,0,0,disco inferno,1978,1978,,
the tremeloes,2,0,0,0,0,0,"silence is golden, here comes my baby",1967,1967,,
the troggs,2,0,0,0,0,0,"wild thing, love is all around",1966,1968,,
the tubes,0,0,1,0,0,0,shes a beauty,1983,1983,both,
the turtles,6,0,0,0,0,0,"it aint me babe, you baby, happy together, shed rather be with me, elenore, you showed me",1965,1969,,
the undisputed truth,0,1,0,0,0,0,smiling faces sometimes,1971,1971,,
the ventures,1,0,0,0,0,0,hawaii fiveo,1969,1969,,
the veronicas,0,0,0,0,1,0,untouched,2009,2009,,
the verve,0,0,0,1,0,0,bitter sweet symphony,1998,1998,,
the verve pipe,0,0,0,1,0,0,the freshmen,1997,1997,,
the vogues,2,0,0,0,0,0,"five oclock world, turn around look at me",1966,1968,,
the wanted,0,0,0,0,0,1,glad you came,2012,2012,,
the watts 103rd street rhythm band,1,0,0,0,0,0,do your thing,1969,1969,,
the weeknd,0,0,0,0,0,3,"earned it, the hills, cant feel my face",2015,2015,,
the whispers,0,0,1,0,0,0,rock steady,1987,1987,male,
the who,1,2,0,0,0,0,"i can see for miles, wont get fooled again, squeeze box",1967,1976,male,
the winstons,1,0,0,0,0,0,color him father,1969,1969,,
the yardbirds,3,0,0,0,0,0,"for your love, heart full of soul, shapes of things",1965,1966,,
the young rascals,4,0,0,0,0,0,"good lovin, groovin, ive been lonely too long, how can i be sure",1966,1967,male,
the youngbloods,1,0,0,0,0,0,get together,1969,1969,male,
the zombies,2,0,0,0,0,0,"tell her no, time of the season",1965,1969,,
thedream,0,0,0,0,2,0,"i luv your girl, rockin that thang",2008,2009,,
thelma houston,0,1,0,0,0,0,dont leave me this way,1977,1977,female,African-American_female_singers
thin lizzy,0,1,0,0,0,0,the boys are back in town,1976,1976,male,
third eye blind,0,0,0,4,1,0,"semicharmed life, hows it going to be, semicharmed life, jumper, never let you go",1997,2000,,
thomas dolby,0,0,1,0,0,0,she blinded me with science,1983,1983,male,English_male_singers
thomas rhett,0,0,0,0,0,1,it goes like this,2013,2013,male,American_male_singers
thompson square,0,0,0,0,0,1,are you gonna kiss me or not,2011,2011,both,
thompson twins,0,0,3,0,0,0,"hold me now, lay your hands on me, king for a day",1984,1986,,
three 6 mafia,0,0,0,0,2,0,"stay fly, lolli lolli pop that body",2006,2008,,
three dog night,2,7,0,0,0,0,"one, easy to be hard, mama told me not to come, joy to the world, liar, black and white, never been to spain, shambala, the show must go on",1969,1974,,
ti,0,0,0,0,10,1,"bring em out, u dont know me, what you know, why you wanna, big shit poppin do it, whatever you like, live your life, dead and gone, live your life, whatever you like, no mediocre",2005,2014,male,
tierra,0,0,1,0,0,0,together,1981,1981,,
tiffany,0,0,3,0,0,0,"i think were alone now, couldve been, all this time",1987,1989,,
til tuesday,0,0,1,0,0,0,voices carry,1985,1985,both,
tim mcgraw,0,0,0,3,4,1,"dont take the girl, indian outlaw, please remember me, my best friend, grown men dont cry, real good man, live like you were dying, highway dont care",1994,2013,male,American_country_singers
tim mcgraw and faith hill,0,0,0,1,0,0,its your love,1997,1997,,
timbaland,0,0,0,0,5,2,"the way i are, give it to me, apologize, apologize, the way i are, carry out, say something",2007,2010,male,African-American_male_rappers
timbaland  magoo,0,0,0,1,0,0,up jumps da boogie,1997,1997,,
timex social club,0,0,1,0,0,0,rumors,1986,1986,male,
timmy t,0,0,0,1,0,0,one more try,1991,1991,,
timmy thomas,0,1,0,0,0,0,why cant we live together,1973,1973,,
tina turner,0,0,5,1,0,0,"whats love got to do with it, we dont need another hero, better be good to me, private dancer, typical male, i dont wanna fight",1984,1993,female,African-American_female_singers
tinashe,0,0,0,0,0,1,2 on,2014,2014,female,African-American_female_singer-songwriters
tinie tempah,0,0,0,0,0,1,written in the stars,2011,2011,male,
tlc,0,0,0,10,0,0,"babybabybaby, aint 2 proud 2 beg, what about your friends, what about your friends, waterfalls, creep, red light special, diggin on you, no scrubs, unpretty",1992,1999,,
toad the wet sprocket,0,0,0,1,0,0,all i want,1992,1992,,
toby beau,0,1,0,0,0,0,my angel baby,1978,1978,,
toby keith,0,0,0,0,6,1,"how do you like me now, you shouldnt kiss me like this, my list, beer for my horses, american soldier, as good as i once was, red solo cup",2000,2012,male,American_country_singers
todd rundgren,0,2,0,0,0,0,"i saw the light, hello its me",1972,1974,male,American_male_guitarists
tom cochrane,0,0,0,1,0,0,life is a highway,1992,1992,male,Canadian_male_singers
tom jones,6,2,0,0,0,0,"whats new pussycat, its not unusual, green green grass of home, delilah, ill never fall in love again, love me tonight, without love there is nothing, shes a lady",1965,1971,male,Welsh_male_singers
tom petty,0,0,0,2,0,0,"free fallin, you dont know how it feels",1990,1995,male,American_male_guitarists
tom petty and the heartbreakers,0,0,3,1,0,0,"dont do me like that, refugee, you got lucky, mary janes last dance",1980,1994,,
tom t hall,0,1,0,0,0,0,i love,1974,1974,,
tommy boyce  bobby hart,1,0,0,0,0,0,i wonder what shes doing tonight,1968,1968,,
tommy james,0,1,0,0,0,0,draggin the line,1971,1971,male,American_male_singers
tommy james and the shondells,6,0,0,0,0,0,"hanky panky, i think were alone now, mirage, mony mony, crimson and clover, crystal blue persuasion",1966,1969,,
tommy page,0,0,0,1,0,0,ill be your everything,1990,1990,male,American_male_singers
tommy roe,3,0,0,0,0,0,"hooray for hazel, sweet pea, dizzy",1966,1969,male,American_male_singer-songwriters
tommy tutone,0,0,1,0,0,0,8675309jenny,1982,1982,,
tone loc,0,0,2,0,0,0,"wild thing, funky cold medina",1989,1989,,
toni basil,0,0,1,0,0,0,mickey,1983,1983,female,American_female_singers
toni braxton,0,0,0,8,1,0,"another sad love song, breathe again, you mean the world to me, youre makin me high  let it flow, unbreak my heart, unbreak my heart, i dont want to  i love me some him, youre makin me high  let it flow, he wasnt man enough",1993,2000,female,African-American_female_singer-songwriters
tony joe white,1,0,0,0,0,0,polk salad annie,1969,1969,male,American_country_singers
tony orlando and dawn,0,4,0,0,0,0,"knock three times, tie a yellow ribbon round the ole oak tree, say has anybody seen my sweet gypsy rose, he dont love you like i love you",1971,1975,,
tony toni tone,0,0,0,2,0,0,"if i had no loot, anniversary",1993,1993,male,
total,0,0,0,5,0,0,"cant you see, kissin you, no one else, what about us, trippin",1995,1999,,
toto,0,1,4,0,0,0,"hold the line, rosanna, africa, i wont hold you back, ill be over you",1979,1986,,
tove lo,0,0,0,0,0,3,"habits stay high, talking body, habits stay high",2014,2015,female,Swedish_female_singers
tower of power,0,1,0,0,0,0,so very hard to go,1973,1973,,
toya,0,0,0,0,2,0,"i do, i do",2001,2002,female,African-American_female_singer-songwriters
tpain,0,0,0,0,6,1,"im sprung, im n luv wit a stripper, im sprung, buy u a drank shawty snappin, bartender, cant believe it, 5 oclock",2005,2012,male,
tpau,0,0,1,0,0,0,heart and soul,1987,1987,female,
tq,0,0,0,1,0,0,westside,1998,1998,,
trace adkins,0,0,0,0,1,0,youre gonna miss this,2008,2008,male,American_country_singers
tracey ullman,0,0,1,0,0,0,they dont know,1984,1984,female,American_female_singers
tracie spencer,0,0,0,1,0,0,this house,1991,1991,,
tracy chapman,0,0,1,1,0,0,"fast car, give me one reason",1988,1996,female,African-American_female_singer-songwriters
train,0,0,0,0,3,3,"meet virginia, drops of jupiter tell me, calling all angels, hey soul sister, drive by, 50 ways to say goodbye",2000,2012,,
trapt,0,0,0,0,1,0,headstrong,2003,2003,,
travie mccoy,0,0,0,0,0,1,billionaire,2010,2010,male,American_male_rappers
travis tritt,0,0,0,0,1,0,its a great day to be alive,2001,2001,male,American_country_singers
trey songz,0,0,0,0,1,6,"cant help but wait, say aah, bottoms up, bottoms up, heart attack, na na, slow motion",2008,2015,male,American_male_singers
trick daddy,0,0,0,0,2,0,"im a thug, sugar gimme some",2001,2005,male,African-American_male_rappers
trillville,0,0,0,0,1,0,some cut,2005,2005,,
truth hurts,0,0,0,0,1,0,addictive,2002,2002,,
twayne,0,0,0,0,0,1,nasty freestyle,2015,2015,,
tweet,0,0,0,0,1,0,oops oh my,2002,2002,female,African-American_female_singer-songwriters
twista,0,0,0,0,2,0,"slow jamz, overnight celebrity",2004,2004,male,African-American_male_rappers
tyga,0,0,0,0,0,1,rack city,2012,2012,male,African-American_male_rappers
tyler collins,0,0,0,1,0,0,girls nite out,1990,1990,female,American_female_singers
tyrese,0,0,0,1,1,0,"sweet lady, how you gonna act like that",1999,2003,male,
tyrone davis,1,1,0,0,0,0,"can i change my mind, turn back the hands of time",1969,1970,male,American_male_singers
u2,0,0,3,3,1,0,"with or without you, i still havent found what im looking for, desire, mysterious ways, one, hold me thrill me kiss me kill me, beautiful day",1987,2001,,
ub40,0,0,1,3,0,0,"red red wine, the way you do the things you do, here i am come and take me, cant help falling in love",1988,1993,,
ugly kid joe,0,0,0,2,0,0,"everything about you, cats in the cradle",1992,1993,,
uncle kracker,0,0,0,0,2,1,"follow me, drift away, smile",2001,2010,male,American_country_singers
uncle sam,0,0,0,1,0,0,i dont ever want to see you again,1998,1998,male,American_male_singers
unk,0,0,0,0,2,0,"walk it out, 2 step",2007,2007,male,African-American_male_rappers
us3,0,0,0,1,0,0,cantaloop flip fantasia,1994,1994,,
usa for africa,0,0,1,0,0,0,we are the world,1985,1985,both,
usher,0,0,0,4,8,9,"you make me wanna, nice  slow, you make me wanna, my way, u remind me, u got it bad, u dont have to call, yeah, burn, confessions part ii, caught up, love in this club, omg, dj got us fallin in love, hey daddy daddys home, there goes my baby, more, dj got us fallin in love, scream, climax, i dont mind",1997,2015,male,African-American_male_singers
usher and alicia keys,0,0,0,0,2,0,"my boo, my boo",2004,2005,both,
van halen,0,1,4,1,0,0,"dance the night away, oh pretty woman, jump, why cant this be love, when its love, cant stop lovin you",1979,1995,,
van mccoy  the soul city symphony,0,1,0,0,0,0,the hustle,1975,1975,,
van morrison,1,0,0,0,0,0,brown eyed girl,1967,1967,,
vance joy,0,0,0,0,0,1,riptide,2015,2015,male,Australian_male_singers
vanessa carlton,0,0,0,0,1,0,a thousand miles,2002,2002,female,American_female_pop_singers
vanessa williams,0,0,1,3,0,0,"dreamin, save the best for last, colors of the wind, the sweetest days",1989,1995,female,African-American_female_singers
vanessa williams and brian mcknight,0,0,0,1,0,0,love is,1993,1993,,
vangelis,0,0,1,0,0,0,chariots of fire,1982,1982,,
vanilla fudge,1,0,0,0,0,0,you keep me hangin on,1968,1968,,
vanilla ice,0,0,0,2,0,0,"ice ice baby, play that funky music",1990,1991,male,American_male_rappers
vanity fare,0,1,0,0,0,0,hitchin a ride,1970,1970,,
various artists,0,0,0,1,0,0,the jock jam,1997,1997,,
vertical horizon,0,0,0,0,1,0,everything you want,2000,2000,,
vic dana,1,0,0,0,0,0,red roses for a blue lady,1965,1965,male,American_male_singers
vicki lawrence,0,1,0,0,0,0,the night the lights went out in georgia,1973,1973,female,American_female_singers
vicki sue robinson,0,1,0,0,0,0,turn the beat around,1976,1976,female,American_female_singers
vikki carr,1,0,0,0,0,0,it must be him,1967,1967,female,American_female_pop_singers
village people,0,2,0,0,0,0,"ymca, in the navy",1979,1979,male,
voices of theory,0,0,0,1,0,0,say it,1998,1998,,
wadsworth mansion,0,1,0,0,0,0,sweet mary,1971,1971,,
waka flocka flame,0,0,0,0,0,1,no hands,2011,2011,male,African-American_male_rappers
wale,0,0,0,0,0,1,bad,2013,2013,male,African-American_male_rappers
walk the moon,0,0,0,0,0,1,shut up and dance,2015,2015,,
walter egan,0,1,0,0,0,0,magnet and steel,1978,1978,male,American_male_singers
walter murphy  the big apple band,0,1,0,0,0,0,a fifth of beethoven,1976,1976,male,
wang chung,0,0,2,0,0,0,"dance hall days, everybody have fun tonight",1984,1987,male,
war,0,7,0,0,0,0,"slippin into darkness, the cisco kid, gypsy man, the world is a ghetto, me and baby brother, why cant we be friends, summer",1972,1976,,
warrant,0,0,1,1,0,0,"heaven, i saw red",1989,1991,,
warren g,0,0,0,3,0,0,"regulate, this dj, i shot the sheriff",1994,1997,male,African-American_male_rappers
wayne fontana  the mindbenders,1,0,0,0,0,0,game of love,1965,1965,,
wayne newton,0,1,0,0,0,0,daddy dont you walk so fast,1972,1972,male,American_country_singers
wayne wonder,0,0,0,0,1,0,no letting go,2003,2003,,
we five,1,0,0,0,0,0,you were on my mind,1965,1965,,
webbie,0,0,0,0,2,0,"give me that, independent",2005,2008,male,African-American_male_rappers
weezer,0,0,0,0,1,0,beverly hills,2005,2005,,
westlife,0,0,0,0,1,0,swear it again,2000,2000,,
wet willie,0,1,0,0,0,0,keep on smilin,1974,1974,male,
wham,0,0,5,0,0,0,"careless whisper, wake me up before you gogo, everything she wants, freedom, im your man",1985,1986,,
when in rome,0,0,1,0,0,0,the promise,1989,1989,,
white lion,0,0,2,0,0,0,"wait, when the children cry",1988,1989,,
white plains,0,1,0,0,0,0,my baby loves lovin,1970,1970,,
white town,0,0,0,1,0,0,your woman,1997,1997,,
whitesnake,0,0,2,0,0,0,"here i go again, is this love",1987,1988,,
whitney houston,0,0,9,11,1,0,"saving all my love for you, you give good love, how will i know, greatest love of all, i wanna dance with somebody who loves me, didnt we almost have it all, so emotional, where do broken hearts go, one moment in time, all the man that i need, im your baby tonight, i will always love you, i have nothing, im every woman, exhale shoop shoop, count on me, i believe in you and me, heartbreak hotel, its not right but its okay, my love is your love, my love is your love",1985,2000,female,African-American_female_singers
